PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES	IGNORANCE_CLASSIFICATION
PMC5546866.nxml.gz	0	['Response to Antenatal Cholecalciferol Supplementation Is Associated With Common Vitamin D–Related Genetic Variants\n\nAbstract\n\nContext:\nSingle-nucleotide polymorphisms (SNPs) in genes related to vitamin D metabolism have been associated with serum 25-hydroxyvitamin D [25(OH)D] concentration, but these relationships have not been examined following antenatal cholecalciferol supplementation.']	(0, 391)	TRUE
PMC5546866.nxml.gz	1	['Objective:\nTo determine whether SNPs in DHCR7 , CYP2R1 , CYP24A1 , and GC are associated with the response to gestational cholecalciferol supplementation.']	(393, 547)	TRUE
PMC5546866.nxml.gz	2	['Design:\nWithin-randomization group analysis of the Maternal Vitamin D Osteoporosis Study trial of antenatal cholecalciferol supplementation.']	(549, 689)	FALSE
PMC5546866.nxml.gz	3	['Setting:\nHospital antenatal clinics.']	(691, 727)	FALSE
PMC5546866.nxml.gz	4	['Participants:\nIn total, 682 women of white ethnicity (351 placebo, 331 cholecalciferol) were included.']	(729, 831)	FALSE
PMC5546866.nxml.gz	5	['SNPs at rs12785878 ( DHCR7 ), rs10741657 ( CYP2R1 ), rs6013897 ( CYP24A1 ), and rs2282679 ( GC ) were genotyped.']	(832, 944)	FALSE
PMC5546866.nxml.gz	6	['Interventions:\n1000 IU/d cholecalciferol from 14 weeks of gestation until delivery.']	(946, 1029)	TRUE
PMC5546866.nxml.gz	7	['Main Outcome Measure:\n25(OH)D at randomization and 34 weeks of gestation were measured in a single batch (Liaison; Diasorin, Dartford, UK).']	(1031, 1170)	TRUE
PMC5546866.nxml.gz	8	['Associations between 25(OH)D and the SNPs were assessed by linear regression using an additive model [ β represents the change in 25(OH)D per additional common allele].']	(1171, 1339)	FALSE
PMC5546866.nxml.gz	9	['Results:\nOnly rs12785878 ( DHCR7 ) was associated with baseline 25(OH)D [ β = 3.1 nmol/L; 95% confidence interval (CI), 1.0 to 5.2 nmol/L; P< 0.004].']	(1341, 1490)	FALSE
PMC5546866.nxml.gz	10	['In contrast, rs10741657 ( CYP2R1 ) ( β = −5.2 nmol/L; 95% CI, −8.2 to −2.2 nmol/L; P = 0.001) and rs2282679 ( GC ) ( β = 4.2 nmol/L; 95% CI, 0.9 to 7.5 nmol/L; P = 0.01) were associated with achieved 25(OH)D status following supplementation, whereas rs12785878 and rs6013897 ( CYP24A1 ) were not.']	(1491, 1787)	FALSE
PMC5546866.nxml.gz	11	['Conclusions:\nGenetic variation in DHCR7 , which encodes 7-dehyrocholesterol reductase in the epidermal vitamin D biosynthesis pathway, appears to modify baseline 25(OH)D. In contrast, the response to antenatal cholecalciferol supplementation was associated with SNPs in CYP2R1 , which may alter 25-hydroxylase activity, and GC , which may affect vitamin D binding protein synthesis or metabolite affinity.']	(1789, 2194)	TRUE
PMC5546866.nxml.gz	12	['Abstract:TEASER\nAssociations between SNPs in the vitamin D metabolism pathway and 25(OH)D were assessed before and after antenatal vitamin D supplementation.']	(2196, 2353)	TRUE
PMC5546866.nxml.gz	13	['The associations differed at the two time points.']	(2354, 2403)	FALSE
PMC5546866.nxml.gz	14	['Antenatal vitamin D supplementation is now recommended for all pregnant women in many national guidelines (1–3) as severe maternal vitamin D deficiency can result in symptomatic neonatal hypocalcemia (4).']	(2404, 2608)	TRUE
PMC5546866.nxml.gz	15	['Furthermore, associations between maternal vitamin D status and obstetric complications (4) and offspring musculoskeletal development (5–7) have been reported.']	(2609, 2768)	FALSE
PMC5546866.nxml.gz	16	['Risk factors for vitamin D deficiency, in addition to geographic and seasonal variation, are well established.']	(2769, 2879)	FALSE
PMC5546866.nxml.gz	17	['These include ethnicity, extent of skin covering, liberal use of sun protection, adiposity, and age.']	(2880, 2980)	FALSE
PMC5546866.nxml.gz	18	['It is also increasingly recognized that genetic variation influences 25-hydroxyvitamin D [25(OH)D] status.']	(2981, 3087)	FALSE
PMC5546866.nxml.gz	19	['In a previous genome-wide association study (GWAS), we demonstrated that a number of single-nucleotide polymorphisms (SNPs) in or near to genes encoding key components of the vitamin D metabolism pathway are associated with serum 25(OH)D level (8).']	(3088, 3336)	TRUE
PMC5546866.nxml.gz	20	['These include DHCR7 encoding 7-dehydrocholesterol (7-DHC) reductase; CYP2R1 and CYP24A1 encoding 25-hydroxylase and 24-hydroxylase, respectively; and GC encoding vitamin D binding protein (VDP).']	(3337, 3531)	FALSE
PMC5546866.nxml.gz	21	['Several of these SNPs have been associated with the serum 25(OH)D increase in response to vitamin D supplementation in small studies (9–11).']	(3532, 3672)	FALSE
PMC5546866.nxml.gz	22	['Pregnancy is a physiologically unique period, involving hemodilution and hormonal and metabolic changes.']	(3673, 3777)	TRUE
PMC5546866.nxml.gz	23	['For example, VDP rises early in pregnancy, and 1,25-dihydroxyvitamin D increases during the second and third trimesters (12).']	(3778, 3903)	TRUE
PMC5546866.nxml.gz	24	['Supplementation with cholecalciferol increases maternal serum 25(OH)D concentration (7), and we have previously demonstrated that the 25(OH)D achieved in response to supplementation in pregnancy is associated with pregnancy weight gain, compliance, and baseline 25(OH)D (13).']	(3904, 4179)	TRUE
PMC5546866.nxml.gz	25	['In the previous study, in contrast to data from nonpregnant adults, baseline body mass index (BMI), measures of adiposity, and maternal age were not associated with response to cholecalciferol supplementation in pregnancy (13).']	(4180, 4407)	TRUE
PMC5546866.nxml.gz	26	['Considering this and the physiological changes to the vitamin D pathway in pregnancy, it is therefore possible that the genetic variants associated with baseline serum 25(OH)D status and the response to supplementation also differ between the pregnant and nonpregnant state.']	(4408, 4682)	TRUE
PMC5546866.nxml.gz	27	['We therefore undertook this study to determine whether SNPs within the vitamin D metabolism pathway known to modify vitamin D status are also associated with the response to antenatal vitamin D supplementation.']	(4683, 4893)	TRUE
PMC5546866.nxml.gz	28	['Materials and Methods\n\nThe Maternal Vitamin D Osteoporosis Study\nThe Maternal Vitamin D Osteoporosis Study is a multicenter, double-blind, randomized, placebo-controlled trial of vitamin D supplementation in pregnancy.']	(4895, 5113)	TRUE
PMC5546866.nxml.gz	29	['The primary outcome was neonatal bone mass.']	(5114, 5157)	FALSE
PMC5546866.nxml.gz	30	['A detailed description of the study methods (14) and primary findings have been published previously (7).']	(5158, 5263)	FALSE
PMC5546866.nxml.gz	31	['The study was approved by the Southampton and South West Hampshire Research Ethics Committee.']	(5264, 5357)	FALSE
PMC5546866.nxml.gz	32	['The Maternal Vitamin D Osteoporosis Study was registered prospectively (ISRCTN:82927713; EUDRACT:2007-001716-23); full approval from UK Medicines and Healthcare Products Regulatory Agency was granted, and written, informed consent was obtained from all participants.']	(5358, 5624)	TRUE
PMC5546866.nxml.gz	33	['Briefly, women attending one of three UK hospitals [University Hospital Southampton National Health Service (NHS) Foundation Trust, Southampton, UK (latitude 50.9° North); Oxford University Hospitals NHS Foundation Trust, Oxford, UK (latitude 51.8° North); Sheffield Hospitals NHS Trust (University of Sheffield), Sheffield, UK (latitude 53.4° North)] for early pregnancy ultrasound screening (11 to 14 weeks of gestation) between 6 October 2008 and 11 February 2014 were invited to participate in the study.']	(5625, 6133)	TRUE
